SUBSCRIPTION_ID,ACCOUNT_ID,PLAN_NAME,PLAN_INTERVAL,PLAN_PRICE,START_DATE,END_DATE,CANCELLED_AT
SUB-011712,ACC-07908,enterprise,annual,11988,2023-08-14,2025-06-12,
SUB-011713,ACC-07908,pro,annual,5988,2025-06-12,,
SUB-011714,ACC-07909,enterprise,annual,11988,2023-02-14,2023-03-01,2023-02-27 00:00:00.000 -0800
SUB-011715,ACC-07910,starter,monthly,299,2023-04-01,,
SUB-011716,ACC-07911,enterprise,annual,11988,2023-07-17,2023-08-13,2023-08-11 00:00:00.000 -0700
SUB-011717,ACC-07912,starter,annual,3588,2022-08-30,2022-09-27,2022-09-25 00:00:00.000 -0700
SUB-011718,ACC-07913,enterprise,annual,11988,2022-02-21,,
SUB-011719,ACC-07914,starter,monthly,299,2023-08-13,2023-10-01,
SUB-011720,ACC-07914,pro,annual,5988,2023-10-01,,
SUB-011721,ACC-07915,pro,annual,5988,2023-05-17,2023-06-10,2023-06-08 00:00:00.000 -0700
SUB-011722,ACC-07916,enterprise,annual,11988,2023-05-25,2023-06-10,2023-06-08 00:00:00.000 -0700
SUB-011723,ACC-07917,enterprise,annual,11988,2023-11-26,2025-07-29,
SUB-011724,ACC-07917,pro,annual,5988,2025-07-29,2025-08-17,2025-08-15 00:00:00.000 -0700
SUB-011725,ACC-07918,enterprise,monthly,999,2022-05-24,2022-10-28,
SUB-011726,ACC-07918,starter,annual,3588,2022-10-28,2022-11-15,2022-11-13 00:00:00.000 -0800
SUB-011727,ACC-07919,enterprise,annual,11988,2022-04-22,,
SUB-011728,ACC-07920,pro,annual,5988,2023-05-23,2023-06-07,2023-06-05 00:00:00.000 -0700
SUB-011729,ACC-07921,pro,annual,5988,2023-01-09,2023-01-28,2023-01-26 00:00:00.000 -0800
SUB-011730,ACC-07922,starter,monthly,299,2023-07-10,,
SUB-011731,ACC-07923,enterprise,monthly,999,2023-02-09,,
SUB-011732,ACC-07924,enterprise,monthly,999,2022-01-30,2022-03-25,
SUB-011733,ACC-07924,starter,annual,3588,2022-03-25,2023-09-18,
SUB-011734,ACC-07924,pro,monthly,499,2023-09-18,2023-10-11,2023-10-09 00:00:00.000 -0700
SUB-011735,ACC-07925,enterprise,annual,11988,2022-12-10,2023-01-05,2023-01-03 00:00:00.000 -0800
SUB-011736,ACC-07926,enterprise,annual,11988,2022-10-19,2024-05-11,
SUB-011737,ACC-07926,pro,monthly,499,2024-05-11,2024-06-21,
SUB-011738,ACC-07926,starter,monthly,299,2024-06-21,,
SUB-011739,ACC-07927,enterprise,monthly,999,2023-10-08,2024-02-21,
SUB-011740,ACC-07927,starter,monthly,299,2024-02-21,2024-03-08,2024-03-06 00:00:00.000 -0800
SUB-011741,ACC-07929,enterprise,annual,11988,2022-09-12,2022-10-02,2022-09-30 00:00:00.000 -0700
SUB-011742,ACC-07930,pro,annual,5988,2022-11-06,,
SUB-011743,ACC-07932,enterprise,annual,11988,2023-03-19,2024-12-13,
SUB-011744,ACC-07932,starter,monthly,299,2024-12-13,2025-06-08,
SUB-011745,ACC-07932,pro,annual,5988,2025-06-08,,
SUB-011746,ACC-07933,enterprise,monthly,999,2023-01-20,2023-02-07,2023-02-05 00:00:00.000 -0800
SUB-011747,ACC-07934,starter,annual,3588,2022-10-31,,
SUB-011748,ACC-07935,pro,monthly,499,2022-02-23,,
SUB-011749,ACC-07936,pro,annual,5988,2022-06-30,2024-06-05,
SUB-011750,ACC-07936,enterprise,monthly,999,2024-06-05,2024-11-13,
SUB-011751,ACC-07936,pro,annual,5988,2024-11-13,,
SUB-011752,ACC-07937,enterprise,monthly,999,2023-10-13,2023-11-07,2023-11-05 00:00:00.000 -0700
SUB-011753,ACC-07938,starter,annual,3588,2023-03-11,2023-03-30,2023-03-28 00:00:00.000 -0700
SUB-011754,ACC-07940,pro,annual,5988,2022-03-31,,
SUB-011755,ACC-07941,pro,monthly,499,2022-01-28,2022-07-11,
SUB-011756,ACC-07941,enterprise,monthly,999,2022-07-11,,
SUB-011757,ACC-07942,pro,annual,5988,2023-10-21,2023-11-15,2023-11-13 00:00:00.000 -0800
SUB-011758,ACC-07943,enterprise,annual,11988,2023-02-17,,
SUB-011759,ACC-07944,enterprise,annual,11988,2023-05-16,2025-02-10,
SUB-011760,ACC-07944,starter,annual,3588,2025-02-10,,
SUB-011761,ACC-07945,pro,annual,5988,2022-09-24,2022-10-12,2022-10-10 00:00:00.000 -0700
SUB-011762,ACC-07947,enterprise,annual,11988,2023-10-08,2025-09-16,
SUB-011763,ACC-07947,starter,monthly,299,2025-09-16,,
SUB-011764,ACC-07948,pro,monthly,499,2022-04-23,2022-07-24,
SUB-011765,ACC-07948,starter,annual,3588,2022-07-24,,
SUB-011766,ACC-07949,pro,annual,5988,2023-09-20,,
SUB-011767,ACC-07950,pro,monthly,499,2022-01-08,2022-04-19,
SUB-011768,ACC-07950,starter,annual,3588,2022-04-19,2022-05-13,2022-05-11 00:00:00.000 -0700
SUB-011769,ACC-07951,enterprise,annual,11988,2022-05-09,,
SUB-011770,ACC-07953,enterprise,annual,11988,2023-01-20,2024-03-29,
SUB-011771,ACC-07953,starter,monthly,299,2024-03-29,2024-05-09,
SUB-011772,ACC-07953,starter,annual,3588,2024-05-09,,
SUB-011773,ACC-07954,pro,annual,5988,2023-06-26,2024-08-03,
SUB-011774,ACC-07954,starter,annual,3588,2024-08-03,2025-08-20,
SUB-011775,ACC-07954,enterprise,monthly,999,2025-08-20,2025-09-09,2025-09-07 00:00:00.000 -0700
SUB-011776,ACC-07955,starter,annual,3588,2023-05-25,2023-06-10,2023-06-08 00:00:00.000 -0700
SUB-011777,ACC-07956,starter,annual,3588,2022-07-06,2023-10-10,
SUB-011778,ACC-07956,enterprise,monthly,999,2023-10-10,,
SUB-011779,ACC-07957,pro,annual,5988,2023-02-18,2023-03-17,2023-03-15 00:00:00.000 -0700
SUB-011780,ACC-07959,starter,annual,3588,2023-06-28,2023-07-24,2023-07-22 00:00:00.000 -0700
SUB-011781,ACC-07960,starter,annual,3588,2023-01-23,2024-03-10,
SUB-011782,ACC-07960,pro,annual,5988,2024-03-10,2026-02-01,
SUB-011783,ACC-07960,starter,monthly,299,2026-02-01,,
SUB-011784,ACC-07961,enterprise,annual,11988,2023-11-25,2025-02-14,
SUB-011785,ACC-07961,pro,annual,5988,2025-02-14,,
SUB-011786,ACC-07962,enterprise,annual,11988,2022-06-19,2023-10-22,
SUB-011787,ACC-07962,pro,monthly,499,2023-10-22,2023-12-15,
SUB-011788,ACC-07962,starter,annual,3588,2023-12-15,,
SUB-011789,ACC-07964,enterprise,annual,11988,2023-12-05,,
SUB-011790,ACC-07965,pro,annual,5988,2022-04-13,2022-05-08,2022-05-06 00:00:00.000 -0700
SUB-011791,ACC-07966,pro,annual,5988,2022-10-01,2022-10-28,2022-10-26 00:00:00.000 -0700
SUB-011792,ACC-07967,pro,annual,5988,2023-09-11,,
SUB-011793,ACC-07968,pro,annual,5988,2023-08-23,2024-11-30,
SUB-011794,ACC-07968,starter,annual,3588,2024-11-30,2026-08-01,
SUB-011795,ACC-07969,enterprise,annual,11988,2023-01-23,2024-11-06,
SUB-011796,ACC-07969,starter,monthly,299,2024-11-06,,
SUB-011797,ACC-07970,pro,annual,5988,2023-08-07,2025-02-07,
SUB-011798,ACC-07970,starter,annual,3588,2025-02-07,2025-02-23,2025-02-21 00:00:00.000 -0800
SUB-011799,ACC-07971,pro,monthly,499,2023-05-12,2023-08-05,
SUB-011800,ACC-07971,enterprise,monthly,999,2023-08-05,2023-08-31,2023-08-29 00:00:00.000 -0700
SUB-011801,ACC-07972,pro,annual,5988,2023-04-14,2023-04-29,2023-04-27 00:00:00.000 -0700
SUB-011802,ACC-07974,starter,annual,3588,2024-01-04,2025-10-16,
SUB-011803,ACC-07974,enterprise,annual,11988,2025-10-16,,
SUB-011804,ACC-07975,pro,monthly,499,2024-01-13,2024-05-22,
SUB-011805,ACC-07975,starter,monthly,299,2024-05-22,2024-06-10,2024-06-08 00:00:00.000 -0700
SUB-011806,ACC-07976,pro,annual,5988,2022-05-19,2023-10-09,
SUB-011807,ACC-07976,enterprise,monthly,999,2023-10-09,2023-11-13,
SUB-011808,ACC-07976,pro,monthly,499,2023-11-13,,
SUB-011809,ACC-07977,pro,annual,5988,2022-07-07,2022-08-01,2022-07-30 00:00:00.000 -0700
SUB-011810,ACC-07978,starter,annual,3588,2022-12-23,2024-11-05,
SUB-011811,ACC-07978,pro,annual,5988,2024-11-05,2026-06-25,
SUB-011812,ACC-07979,enterprise,annual,11988,2022-10-23,2022-11-11,2022-11-09 00:00:00.000 -0800
SUB-011813,ACC-07980,enterprise,monthly,999,2022-04-11,2022-04-27,2022-04-25 00:00:00.000 -0700
SUB-011814,ACC-07981,pro,annual,5988,2023-02-10,2023-02-25,2023-02-23 00:00:00.000 -0800
SUB-011815,ACC-07982,pro,annual,5988,2023-08-15,2024-10-24,
SUB-011816,ACC-07982,enterprise,annual,11988,2024-10-24,2026-04-02,
SUB-011817,ACC-07982,pro,monthly,499,2026-04-02,2026-04-25,2026-04-23 00:00:00.000 -0700
SUB-011818,ACC-07983,enterprise,annual,11988,2022-01-30,2023-07-26,
SUB-011819,ACC-07983,starter,annual,3588,2023-07-26,,
SUB-011820,ACC-07985,starter,monthly,299,2023-08-18,,
SUB-011821,ACC-07986,enterprise,annual,11988,2023-07-01,,
SUB-011822,ACC-07987,starter,monthly,299,2023-02-11,2023-07-13,
SUB-011823,ACC-07987,enterprise,annual,11988,2023-07-13,,
SUB-011824,ACC-07988,pro,annual,5988,2022-12-10,2022-12-26,2022-12-24 00:00:00.000 -0800
SUB-011825,ACC-07989,pro,annual,5988,2022-10-29,2022-11-14,2022-11-12 00:00:00.000 -0800
SUB-011826,ACC-07990,pro,annual,5988,2022-01-21,2022-02-12,2022-02-10 00:00:00.000 -0800
SUB-011827,ACC-07991,starter,annual,3588,2022-11-30,2024-03-06,
SUB-011828,ACC-07991,enterprise,annual,11988,2024-03-06,2024-04-01,2024-03-30 00:00:00.000 -0700
SUB-011829,ACC-07993,pro,annual,5988,2022-06-07,2024-01-21,
SUB-011830,ACC-07993,enterprise,monthly,999,2024-01-21,2024-05-14,
SUB-011831,ACC-07993,pro,annual,5988,2024-05-14,,
SUB-011832,ACC-07995,enterprise,annual,11988,2022-10-25,2022-11-15,2022-11-13 00:00:00.000 -0800
SUB-011833,ACC-07996,starter,annual,3588,2022-08-04,2022-09-01,2022-08-30 00:00:00.000 -0700
SUB-011834,ACC-07997,enterprise,monthly,999,2023-03-28,2023-07-07,
SUB-011835,ACC-07997,starter,annual,3588,2023-07-07,,
SUB-011836,ACC-07998,enterprise,monthly,999,2023-09-12,2023-11-03,
SUB-011837,ACC-07998,starter,annual,3588,2023-11-03,2023-11-25,2023-11-23 00:00:00.000 -0800
SUB-011838,ACC-07999,starter,annual,3588,2023-03-26,,
SUB-011839,ACC-08000,starter,monthly,299,2023-03-23,2023-04-16,2023-04-14 00:00:00.000 -0700
SUB-011840,ACC-08001,enterprise,annual,11988,2023-04-16,,
SUB-011841,ACC-08002,pro,monthly,499,2023-11-11,2024-03-02,
SUB-011842,ACC-08002,enterprise,annual,11988,2024-03-02,2026-02-25,
SUB-011843,ACC-08002,starter,monthly,299,2026-02-25,,
SUB-011844,ACC-08003,pro,annual,5988,2022-03-01,2022-03-17,2022-03-15 00:00:00.000 -0700
SUB-011845,ACC-08004,pro,monthly,499,2023-09-11,,
SUB-011846,ACC-08005,starter,annual,3588,2022-03-15,2023-05-26,
SUB-011847,ACC-08005,pro,annual,5988,2023-05-26,,
SUB-011848,ACC-08006,enterprise,monthly,999,2022-01-28,2022-02-13,2022-02-11 00:00:00.000 -0800
SUB-011849,ACC-08008,pro,monthly,499,2022-03-13,2022-04-29,
SUB-011850,ACC-08008,enterprise,annual,11988,2022-04-29,2024-01-08,
SUB-011851,ACC-08008,starter,annual,3588,2024-01-08,,
SUB-011852,ACC-08009,enterprise,monthly,999,2022-05-01,2022-10-05,
SUB-011853,ACC-08009,starter,annual,3588,2022-10-05,2022-10-26,2022-10-24 00:00:00.000 -0700
SUB-011854,ACC-08010,pro,monthly,499,2023-02-06,2023-02-24,2023-02-22 00:00:00.000 -0800
SUB-011855,ACC-08011,starter,annual,3588,2023-01-12,2024-10-24,
SUB-011856,ACC-08011,pro,annual,5988,2024-10-24,2026-08-20,
SUB-011857,ACC-08012,enterprise,annual,11988,2022-02-27,2022-03-19,2022-03-17 00:00:00.000 -0700
SUB-011858,ACC-08013,enterprise,monthly,999,2022-06-29,,
SUB-011859,ACC-08014,starter,annual,3588,2023-02-12,2024-03-25,
SUB-011860,ACC-08014,enterprise,annual,11988,2024-03-25,,
SUB-011861,ACC-08015,enterprise,annual,11988,2023-04-18,,
SUB-011862,ACC-08016,starter,monthly,299,2022-06-28,,
SUB-011863,ACC-08017,enterprise,annual,11988,2022-11-26,,
SUB-011864,ACC-08018,enterprise,annual,11988,2022-08-18,2024-04-06,
SUB-011865,ACC-08018,starter,monthly,299,2024-04-06,2024-04-24,2024-04-22 00:00:00.000 -0700
SUB-011866,ACC-08019,starter,monthly,299,2022-08-10,2022-09-02,2022-08-31 00:00:00.000 -0700
SUB-011867,ACC-08020,enterprise,annual,11988,2022-04-01,2022-04-25,2022-04-23 00:00:00.000 -0700
SUB-011868,ACC-08021,enterprise,annual,11988,2022-10-20,2024-09-02,
SUB-011869,ACC-08021,starter,annual,3588,2024-09-02,2025-11-25,
SUB-011870,ACC-08021,pro,annual,5988,2025-11-25,2025-12-11,2025-12-09 00:00:00.000 -0800
SUB-011871,ACC-08022,starter,monthly,299,2022-11-09,,
SUB-011872,ACC-08023,enterprise,annual,11988,2023-05-28,,
SUB-011873,ACC-08024,enterprise,monthly,999,2023-03-17,2023-08-22,
SUB-011874,ACC-08024,starter,monthly,299,2023-08-22,,
SUB-011875,ACC-08025,enterprise,monthly,999,2023-02-19,,
SUB-011876,ACC-08027,pro,monthly,499,2022-11-09,2023-01-04,
SUB-011877,ACC-08027,enterprise,annual,11988,2023-01-04,2024-11-05,
SUB-011878,ACC-08027,pro,monthly,499,2024-11-05,,
SUB-011879,ACC-08028,pro,monthly,499,2023-06-04,2023-10-24,
SUB-011880,ACC-08028,enterprise,annual,11988,2023-10-24,2025-10-08,
SUB-011881,ACC-08028,starter,annual,3588,2025-10-08,2025-10-27,2025-10-25 00:00:00.000 -0700
SUB-011882,ACC-08029,starter,monthly,299,2023-02-12,2023-07-07,
SUB-011883,ACC-08029,pro,annual,5988,2023-07-07,2023-08-04,2023-08-02 00:00:00.000 -0700
SUB-011884,ACC-08030,enterprise,annual,11988,2023-07-03,2024-09-30,
SUB-011885,ACC-08030,pro,annual,5988,2024-09-30,2024-10-26,2024-10-24 00:00:00.000 -0700
SUB-011886,ACC-08031,starter,monthly,299,2022-09-13,2022-12-31,
SUB-011887,ACC-08031,enterprise,annual,11988,2022-12-31,2023-01-15,2023-01-13 00:00:00.000 -0800
SUB-011888,ACC-08033,pro,annual,5988,2022-05-24,,
SUB-011889,ACC-08034,starter,monthly,299,2023-11-13,,
SUB-011890,ACC-08035,starter,annual,3588,2023-10-05,2025-04-06,
SUB-011891,ACC-08035,enterprise,annual,11988,2025-04-06,,
SUB-011892,ACC-08036,starter,annual,3588,2022-12-10,2023-01-01,2022-12-30 00:00:00.000 -0800
SUB-011893,ACC-08037,enterprise,annual,11988,2023-01-15,2024-06-18,
SUB-011894,ACC-08037,starter,annual,3588,2024-06-18,2024-07-10,2024-07-08 00:00:00.000 -0700
SUB-011895,ACC-08038,pro,annual,5988,2022-07-05,2022-07-24,2022-07-22 00:00:00.000 -0700
SUB-011896,ACC-08039,starter,annual,3588,2023-03-01,2023-03-16,2023-03-14 00:00:00.000 -0700
SUB-011897,ACC-08040,enterprise,annual,11988,2023-02-13,2023-03-06,2023-03-04 00:00:00.000 -0800
SUB-011898,ACC-08041,pro,monthly,499,2023-11-28,,
SUB-011899,ACC-08042,starter,monthly,299,2023-01-21,,
SUB-011900,ACC-08043,enterprise,annual,11988,2022-09-23,2022-10-18,2022-10-16 00:00:00.000 -0700
SUB-011901,ACC-08044,enterprise,annual,11988,2023-02-24,2023-03-23,2023-03-21 00:00:00.000 -0700
SUB-011902,ACC-08045,starter,annual,3588,2022-12-17,2023-01-05,2023-01-03 00:00:00.000 -0800
SUB-011903,ACC-08046,enterprise,annual,11988,2023-05-30,,
SUB-011904,ACC-08047,starter,annual,3588,2023-07-25,2024-12-18,
SUB-011905,ACC-08047,enterprise,monthly,999,2024-12-18,2025-05-03,
SUB-011906,ACC-08047,starter,annual,3588,2025-05-03,,
SUB-011907,ACC-08048,pro,annual,5988,2022-08-02,2022-08-27,2022-08-25 00:00:00.000 -0700
SUB-011908,ACC-08049,enterprise,monthly,999,2023-06-11,2023-07-09,2023-07-07 00:00:00.000 -0700
SUB-011909,ACC-08050,pro,annual,5988,2022-11-16,2024-01-21,
SUB-011910,ACC-08050,starter,monthly,299,2024-01-21,,
SUB-011911,ACC-08051,enterprise,annual,11988,2022-05-15,2023-11-30,
SUB-011912,ACC-08051,starter,annual,3588,2023-11-30,,
SUB-011913,ACC-08052,starter,annual,3588,2022-10-15,2024-09-09,
SUB-011914,ACC-08052,enterprise,monthly,999,2024-09-09,2024-12-16,
SUB-011915,ACC-08052,pro,monthly,499,2024-12-16,2025-01-02,2024-12-31 00:00:00.000 -0800
SUB-011916,ACC-08053,pro,annual,5988,2023-05-03,2023-05-30,2023-05-28 00:00:00.000 -0700
SUB-011917,ACC-08054,pro,annual,5988,2024-01-08,2024-01-30,2024-01-28 00:00:00.000 -0800
SUB-011918,ACC-08056,starter,annual,3588,2023-07-02,2025-01-10,
SUB-011919,ACC-08056,enterprise,annual,11988,2025-01-10,2026-11-15,
SUB-011920,ACC-08057,pro,annual,5988,2023-05-12,,
SUB-011921,ACC-08059,pro,annual,5988,2023-06-21,,
SUB-011922,ACC-08060,starter,annual,3588,2023-06-02,2024-06-11,
SUB-011923,ACC-08060,enterprise,monthly,999,2024-06-11,2024-11-04,
SUB-011924,ACC-08060,pro,annual,5988,2024-11-04,2024-11-27,2024-11-25 00:00:00.000 -0800
SUB-011925,ACC-08062,enterprise,annual,11988,2023-01-05,2024-05-01,
SUB-011926,ACC-08062,starter,annual,3588,2024-05-01,2024-05-20,2024-05-18 00:00:00.000 -0700
SUB-011927,ACC-08063,starter,annual,3588,2023-11-30,2025-11-27,
SUB-011928,ACC-08063,enterprise,annual,11988,2025-11-27,,
SUB-011929,ACC-08064,pro,annual,5988,2022-12-03,,
SUB-011930,ACC-08065,enterprise,annual,11988,2023-11-27,,
SUB-011931,ACC-08066,enterprise,annual,11988,2022-09-03,2024-08-11,
SUB-011932,ACC-08066,pro,annual,5988,2024-08-11,2026-05-17,
SUB-011933,ACC-08066,enterprise,annual,11988,2026-05-17,,
SUB-011934,ACC-08067,enterprise,annual,11988,2022-04-04,2022-04-30,2022-04-28 00:00:00.000 -0700
SUB-011935,ACC-08068,pro,annual,5988,2022-09-13,,
SUB-011936,ACC-08069,pro,monthly,499,2023-08-22,2024-02-17,
SUB-011937,ACC-08069,enterprise,monthly,999,2024-02-17,2024-03-15,2024-03-13 00:00:00.000 -0700
SUB-011938,ACC-08071,pro,annual,5988,2022-11-22,2022-12-16,2022-12-14 00:00:00.000 -0800
SUB-011939,ACC-08072,pro,monthly,499,2023-08-24,,
SUB-011940,ACC-08074,pro,annual,5988,2022-03-15,2023-07-05,
SUB-011941,ACC-08074,enterprise,monthly,999,2023-07-05,,
SUB-011942,ACC-08075,enterprise,annual,11988,2023-02-21,2024-12-21,
SUB-011943,ACC-08075,starter,monthly,299,2024-12-21,2025-06-11,
SUB-011944,ACC-08075,pro,annual,5988,2025-06-11,,
SUB-011945,ACC-08076,pro,monthly,499,2022-12-08,2023-01-13,
SUB-011946,ACC-08076,enterprise,annual,11988,2023-01-13,,
SUB-011947,ACC-08077,enterprise,annual,11988,2022-09-13,,
SUB-011948,ACC-08078,pro,annual,5988,2023-12-03,2025-07-18,
SUB-011949,ACC-08078,enterprise,monthly,999,2025-07-18,2025-08-24,
SUB-011950,ACC-08078,pro,annual,5988,2025-08-24,,
SUB-011951,ACC-08079,enterprise,annual,11988,2023-12-27,2025-05-20,
SUB-011952,ACC-08079,pro,annual,5988,2025-05-20,2027-01-01,
SUB-011953,ACC-08080,enterprise,annual,11988,2022-03-04,2022-03-20,2022-03-18 00:00:00.000 -0700
SUB-011954,ACC-08081,enterprise,monthly,999,2022-04-27,2022-08-26,
SUB-011955,ACC-08081,pro,annual,5988,2022-08-26,2023-09-27,
SUB-011956,ACC-08081,enterprise,annual,11988,2023-09-27,,
SUB-011957,ACC-08082,starter,annual,3588,2023-08-27,2024-12-25,
SUB-011958,ACC-08082,pro,monthly,499,2024-12-25,,
SUB-011959,ACC-08083,enterprise,annual,11988,2022-12-24,2023-01-18,2023-01-16 00:00:00.000 -0800
SUB-011960,ACC-08085,enterprise,monthly,999,2022-02-26,2022-06-14,
SUB-011961,ACC-08085,pro,annual,5988,2022-06-14,2022-07-08,2022-07-06 00:00:00.000 -0700
SUB-011962,ACC-08086,enterprise,annual,11988,2023-07-18,2023-08-06,2023-08-04 00:00:00.000 -0700
SUB-011963,ACC-08087,enterprise,annual,11988,2023-06-24,2023-07-19,2023-07-17 00:00:00.000 -0700
SUB-011964,ACC-08088,pro,monthly,499,2023-05-27,2023-09-28,
SUB-011965,ACC-08088,enterprise,monthly,999,2023-09-28,2023-10-14,2023-10-12 00:00:00.000 -0700
SUB-011966,ACC-08089,enterprise,annual,11988,2023-12-09,2025-09-24,
SUB-011967,ACC-08089,pro,annual,5988,2025-09-24,,
SUB-011968,ACC-08090,starter,monthly,299,2022-02-20,2022-03-09,2022-03-07 00:00:00.000 -0800
SUB-011969,ACC-08091,starter,annual,3588,2023-01-26,2023-02-18,2023-02-16 00:00:00.000 -0800
SUB-011970,ACC-08092,starter,annual,3588,2023-09-23,,
SUB-011971,ACC-08094,enterprise,annual,11988,2023-08-03,,
SUB-011972,ACC-08095,starter,annual,3588,2023-11-10,2025-04-23,
SUB-011973,ACC-08095,enterprise,annual,11988,2025-04-23,,
SUB-011974,ACC-08096,enterprise,monthly,999,2022-08-16,,
SUB-011975,ACC-08097,enterprise,monthly,999,2022-08-22,2023-02-16,
SUB-011976,ACC-08097,starter,annual,3588,2023-02-16,2024-07-18,
SUB-011977,ACC-08097,pro,monthly,499,2024-07-18,,
SUB-011978,ACC-08098,enterprise,annual,11988,2023-01-24,2024-04-10,
SUB-011979,ACC-08098,pro,annual,5988,2024-04-10,,
SUB-011980,ACC-08099,enterprise,annual,11988,2022-05-04,2022-05-23,2022-05-21 00:00:00.000 -0700
SUB-011981,ACC-08100,enterprise,monthly,999,2022-12-02,2023-01-15,
SUB-011982,ACC-08100,starter,annual,3588,2023-01-15,2023-02-12,2023-02-10 00:00:00.000 -0800
SUB-011983,ACC-08101,enterprise,annual,11988,2023-11-18,2025-06-08,
SUB-011984,ACC-08101,starter,annual,3588,2025-06-08,,
SUB-011985,ACC-08102,enterprise,annual,11988,2023-05-27,,
SUB-011986,ACC-08103,pro,monthly,499,2022-05-30,2022-09-19,
SUB-011987,ACC-08103,starter,annual,3588,2022-09-19,2022-10-16,2022-10-14 00:00:00.000 -0700
SUB-011988,ACC-08104,enterprise,monthly,999,2023-06-25,2023-07-18,2023-07-16 00:00:00.000 -0700
SUB-011989,ACC-08105,starter,monthly,299,2022-06-28,,
SUB-011990,ACC-08106,pro,monthly,499,2022-09-06,2022-10-02,2022-09-30 00:00:00.000 -0700
SUB-011991,ACC-08107,enterprise,annual,11988,2023-03-27,2023-04-15,2023-04-13 00:00:00.000 -0700
SUB-011992,ACC-08109,starter,monthly,299,2023-02-05,2023-06-19,
SUB-011993,ACC-08109,enterprise,annual,11988,2023-06-19,2025-04-13,
SUB-011994,ACC-08109,pro,monthly,499,2025-04-13,,
SUB-011995,ACC-08111,enterprise,annual,11988,2022-10-30,2024-08-29,
SUB-011996,ACC-08111,starter,annual,3588,2024-08-29,2026-06-08,
SUB-011997,ACC-08112,enterprise,annual,11988,2022-08-23,,
SUB-011998,ACC-08113,enterprise,annual,11988,2022-03-25,2023-05-13,
SUB-011999,ACC-08113,starter,monthly,299,2023-05-13,2023-10-18,
SUB-012000,ACC-08113,pro,annual,5988,2023-10-18,2023-11-11,2023-11-09 00:00:00.000 -0800
SUB-012001,ACC-08114,pro,annual,5988,2023-02-22,2024-05-01,
SUB-012002,ACC-08114,enterprise,monthly,999,2024-05-01,2024-07-11,
SUB-012003,ACC-08114,pro,annual,5988,2024-07-11,,
SUB-012004,ACC-08115,enterprise,annual,11988,2023-09-23,2023-10-08,2023-10-06 00:00:00.000 -0700
SUB-012005,ACC-08116,pro,annual,5988,2022-03-22,2023-08-03,
SUB-012006,ACC-08116,enterprise,annual,11988,2023-08-03,2023-08-28,2023-08-26 00:00:00.000 -0700
SUB-012007,ACC-08117,pro,annual,5988,2023-12-23,2024-01-19,2024-01-17 00:00:00.000 -0800
SUB-012008,ACC-08118,starter,monthly,299,2023-02-24,2023-03-17,2023-03-15 00:00:00.000 -0700
SUB-012009,ACC-08119,enterprise,annual,11988,2023-01-28,,
SUB-012010,ACC-08120,starter,annual,3588,2022-04-03,2022-04-19,2022-04-17 00:00:00.000 -0700
SUB-012011,ACC-08121,enterprise,monthly,999,2022-08-14,2022-11-23,
SUB-012012,ACC-08121,pro,annual,5988,2022-11-23,2024-02-26,
SUB-012013,ACC-08121,enterprise,monthly,999,2024-02-26,2024-03-13,2024-03-11 00:00:00.000 -0700
SUB-012014,ACC-08122,enterprise,annual,11988,2023-12-24,2024-01-21,2024-01-19 00:00:00.000 -0800
SUB-012015,ACC-08123,enterprise,monthly,999,2023-11-14,2024-03-15,
SUB-012016,ACC-08123,starter,monthly,299,2024-03-15,,
SUB-012017,ACC-08124,enterprise,annual,11988,2023-06-28,2024-12-27,
SUB-012018,ACC-08124,starter,annual,3588,2024-12-27,,
SUB-012019,ACC-08125,enterprise,annual,11988,2022-10-05,,
SUB-012020,ACC-08126,starter,monthly,299,2022-10-24,2023-02-10,
SUB-012021,ACC-08126,enterprise,annual,11988,2023-02-10,2024-03-15,
SUB-012022,ACC-08126,starter,monthly,299,2024-03-15,,
SUB-012023,ACC-08127,pro,annual,5988,2022-01-20,2024-01-01,
SUB-012024,ACC-08127,starter,monthly,299,2024-01-01,2024-01-19,2024-01-17 00:00:00.000 -0800
SUB-012025,ACC-08130,enterprise,annual,11988,2022-10-30,2023-12-17,
SUB-012026,ACC-08130,starter,annual,3588,2023-12-17,2024-01-12,2024-01-10 00:00:00.000 -0800
